Aristarchus  (8568,13946)  (8453,14060)  (8453,13945)  (8682,14061)  (8568,13831)  (8683,13831)  (8683,13946)  (8451,13830)  (8338,14165)  (8338,14050)  (8797,14061)  (8797,14176)  (8566,13716)  (8681,13716)  (8796,13716)  (8798,13831)  (8798,13946)  (8336,13935)  (8336,13820)  (8451,13715)  (8326,13705)  (8911,13691)  (8223,14182)  (8223,14067)  (8912,14061)  (8913,13806)  (8913,13921)  (8221,13952)  (8221,13837)  (8211,13722)  | overflowToLeft=false
Space Zone 173  (22512,19714)  (22397,19828)  (22397,19713)  (22626,19829)  (22512,19599)  (22627,19599)  (22627,19714)  (22395,19598)  (22282,19885)  (22282,19770)  (22741,19829)  (22510,19484)  (22625,19484)  (22740,19484)  (22742,19599)  (22742,19714)  (22280,19655)  (22280,19540)  (22395,19483)  (22167,19885)  (22167,19770)  (22856,19829)  (22515,19369)  (22630,19369)  (22745,19369)  (22857,19548)  (22857,19663)  (22165,19655)  (22052,19885)  (22052,19770)  (22971,19778)  | overflowToLeft=false
Watohoat 2  (11513,12019)  (11398,12133)  (11398,12018)  (11627,12134)  (11513,11904)  (11628,11904)  (11628,12019)  (11396,11903)  (11512,12248)  (11283,12089)  (11511,11789)  (11743,11946)  (11743,12061)  (11281,11974)  | overflowToLeft=false
Watohoat 1  (11028,11632)  (10913,11746)  (10913,11631)  (11142,11747)  (11028,11517)  (11143,11517)  (11143,11632)  (10911,11516)  (11027,11861)  (10798,11691)  (11026,11402)  (11258,11547)  (11258,11662)  (10796,11576)  (10905,11401)  | overflowToLeft=false
Eastern India  (20769,2194)  (20654,2308)  (20654,2193)  (20783,2309)  (20769,2079)  (20884,2079)  (20884,2194)  (20652,2078)  (20539,2370)  (20684,2424)  (20999,2056)  (20999,2171)  | overflowToLeft=false
Columbia  (13654,3120)  (13539,3087)  (13768,3235)  (13653,3235)  (13769,3017)  (13505,2972)  (13883,3132)  (13883,3247)  (13768,3350)  (13653,3350)  (13390,2972)  (13802,3465)  (13687,3465)  (13572,3465)  (13753,3580)  (13638,3580)  (13523,3580)  (13186,2815)  | overflowToLeft=false
Core 1  (763,17589)  (648,17703)  (648,17588)  (877,17704)  (763,17474)  (878,17474)  (878,17589)  (646,17473)  (762,17818)  (533,17697)  (761,17359)  (993,17480)  (993,17595)  (531,17582)  | overflowToLeft=false
Core 2  (346,18050)  (231,18164)  (231,18049)  (460,18165)  (346,17935)  (461,17935)  (461,18050)  (229,17934)  (345,18279)  (116,18146)  (344,17820)  (576,17952)  (576,18067)  | overflowToLeft=false
Italy  (17558,1319)  (17443,1376)  (17630,1434)  (17449,1204)  (17564,1204)  | overflowToLeft=false
Qinghai  (21123,1274)  (21008,1388)  (21008,1273)  (21237,1389)  (21123,1159)  (21238,1159)  (21238,1274)  (21006,1158)  (21122,1503)  (20893,1423)  (20893,1308)  (21352,1389)  (21352,1504)  (21237,1504)  (21121,1044)  (21236,1044)  (21353,1261)  (20891,1193)  (20963,1043)  (21467,1443)  (21078,929)  | overflowToLeft=false
Space Zone 141  (14088,17778)  (13973,17892)  (13973,17777)  (14202,17893)  (14088,17663)  (14203,17663)  (14203,17778)  (13971,17662)  (14087,18007)  (13972,18007)  (13858,17892)  (13858,17777)  (14317,17893)  (14317,18008)  (14202,18008)  (13857,18008)  (14086,17548)  (14201,17548)  (14316,17548)  (14318,17663)  (14318,17778)  (13856,17662)  (13856,17547)  (13971,17547)  (14431,17435)  (14087,18122)  (13972,18122)  (13743,17893)  (13743,17778)  (14432,17893)  (14432,18008)  (14432,18123)  (14317,18123)  (14202,18123)  (13857,18123)  (13742,18123)  (13742,18008)  (14086,17433)  (14201,17433)  (14316,17433)  (14433,17550)  (14433,17665)  (13741,17663)  (13741,17548)  (13741,17433)  (13856,17432)  (13971,17432)  (14431,17320)  (14087,18237)  (13972,18237)  (14547,17953)  (14547,18068)  (14547,18183)  | overflowToLeft=false
Space Zone 142  (14829,17690)  (14714,17804)  (14714,17689)  (14943,17805)  (14829,17575)  (14944,17575)  (14944,17690)  (14712,17574)  (14828,17919)  (14713,17919)  (15058,17805)  (15058,17920)  (14943,17920)  (14827,17460)  (14942,17460)  (15057,17460)  (15059,17575)  (15059,17690)  (14603,17459)  (14828,18034)  (15173,17805)  (15127,18035)  (15012,18035)  (14718,17345)  (14833,17345)  (14948,17345)  (15174,17512)  (15174,17627)  (14594,17344)  (14897,18149)  (14782,18149)  (15088,18150)  (14709,17230)  (14824,17230)  (14592,17229)  (14973,18264)  (14858,18264)  (14707,17115)  (15009,18379)  (14894,18379)  (14611,17000)  (14970,18494)  | overflowToLeft=false
Space Zone 143  (15051,16589)  (14936,16703)  (14936,16588)  (15165,16704)  (15051,16474)  (15166,16474)  (15166,16589)  (14934,16473)  (15050,16818)  (14935,16818)  (14821,16703)  (14821,16588)  (15280,16704)  (15280,16819)  (15165,16819)  (14820,16819)  (15049,16359)  (15164,16359)  (15279,16359)  (15281,16474)  (15281,16589)  (14819,16473)  (14819,16358)  (14934,16358)  (15050,16933)  (14935,16933)  (14706,16704)  (14706,16589)  (15250,16934)  (15049,16244)  (15164,16244)  (15279,16244)  (15396,16431)  (15396,16546)  (15396,16661)  (14835,16243)  (15135,17048)  (15020,17048)  (14950,16129)  (15065,16129)  (15511,16483)  (15118,17163)  | overflowToLeft=false
Afghanistan  (19742,1824)  (19627,1938)  (19627,1823)  (19856,1939)  (19742,1709)  (19857,1709)  (19857,1824)  (19625,1708)  (19741,2053)  (19626,2053)  (19512,1938)  (19512,1823)  (19971,1939)  (19910,2054)  (19740,1594)  (19855,1594)  (19970,1594)  (19972,1709)  (19972,1824)  (19510,1708)  (19510,1593)  (19625,1593)  (20087,1661)  | overflowToLeft=false
Space Zone 144  (15590,15613)  (15475,15727)  (15475,15612)  (15704,15728)  (15590,15498)  (15705,15498)  (15705,15613)  (15473,15497)  (15532,15842)  (15417,15842)  (15360,15727)  (15360,15612)  (15819,15728)  (15588,15383)  (15703,15383)  (15818,15383)  (15820,15498)  (15820,15613)  (15870,15843)  (15302,15900)  (15933,15272)  (15479,15957)  (15245,15785)  (15245,15670)  (15934,15728)  (15670,15268)  (15785,15268)  (15935,15387)  (15935,15502)  (15985,15843)  (15364,16015)  (15187,15967)  (15900,15157)  (15130,15852)  (16049,15705)  (16100,15895)  | overflowToLeft=false
Space Zone 140  (13331,17911)  (13216,18025)  (13216,17910)  (13445,18026)  (13331,17796)  (13446,17796)  (13446,17911)  (13214,17795)  (13330,18140)  (13215,18140)  (13516,18141)  (13100,18141)  (13329,17681)  (13444,17681)  (13099,17690)  (13214,17680)  (12994,17575)  (13401,18255)  (13286,18255)  (13171,18256)  (13056,18256)  (13329,17566)  (13444,17566)  (13109,17565)  (12941,18300)  (12879,17592)  (12879,17477)  (12994,17460)  (13445,18370)  (13330,18370)  (13215,18371)  (13100,18371)  (13224,17451)  (13339,17451)  (13109,17450)  (12985,18415)  (12826,18337)  (12986,17345)  (13391,18485)  (13276,18486)  (13161,18486)  (13224,17336)  (13339,17336)  (13101,17335)  (13046,18530)  (13321,18601)  (13206,18601)  (13216,17221)  (13234,18716)  | overflowToLeft=false
Space Zone 149  (18215,16397)  (18100,16511)  (18100,16396)  (18329,16512)  (18215,16282)  (18330,16282)  (18330,16397)  (18214,16626)  (18099,16626)  (18444,16512)  (18444,16627)  (18329,16627)  (17984,16627)  (18164,16167)  (18279,16167)  (18394,16167)  (18445,16282)  (18445,16397)  (18214,16741)  (18099,16741)  (17984,16742)  (17869,16742)  (17869,16627)  (18215,16052)  (18330,16052)  (17824,16512)  (17754,16713)  (18230,15937)  (18345,15937)  (17709,16598)  (17709,16483)  (18115,15841)  (18230,15822)  (17999,15789)  (17884,15736)  (18114,15726)  (18229,15707)  | overflowToLeft=false
Space Zone 145  (16602,15356)  (16487,15470)  (16487,15355)  (16716,15471)  (16602,15241)  (16717,15241)  (16717,15356)  (16485,15240)  (16601,15585)  (16486,15585)  (16372,15470)  (16372,15355)  (16831,15471)  (16831,15586)  (16716,15586)  (16371,15586)  (16600,15126)  (16715,15126)  (16830,15126)  (16832,15241)  (16832,15356)  (16370,15240)  (16370,15125)  (16485,15125)  (16945,15013)  (16601,15700)  (16486,15700)  (16257,15471)  (16257,15356)  (16838,15701)  (16723,15701)  (16371,15701)  (16256,15701)  (16256,15586)  (16600,15011)  (16715,15011)  (16830,15011)  (16947,15128)  (16947,15243)  (16947,15358)  (16255,15241)  (16255,15126)  (16255,15011)  (16370,15010)  (16485,15010)  (16945,14898)  (17060,14898)  (17060,15013)  (16608,15815)  (16493,15815)  (16142,15471)  (16142,15356)  | overflowToLeft=false
Space Zone 146  (17695,15244)  (17580,15358)  (17580,15243)  (17809,15359)  (17695,15129)  (17810,15129)  (17810,15244)  (17578,15128)  (17694,15473)  (17579,15473)  (17465,15358)  (17465,15243)  (17924,15359)  (17924,15474)  (17809,15474)  (17464,15474)  (17693,15014)  (17808,15014)  (17925,15021)  (17925,15136)  (17463,15128)  (17463,15013)  (17578,15013)  (17694,15588)  (17579,15588)  (17350,15359)  (17350,15244)  (18039,15251)  (18039,15366)  (18039,15481)  (17846,15589)  (18040,15073)  (17348,15129)  (17348,15014)  (17348,14899)  (17463,14898)  (18154,15189)  (18154,15304)  (18154,15419)  (17233,14936)  | overflowToLeft=false
Space Zone 147  (15836,16938)  (15721,17052)  (15721,16937)  (15836,16823)  (15951,16823)  (15951,16938)  (15719,16822)  (15782,17167)  (15667,17167)  (15606,17052)  (15606,16937)  (15834,16708)  (15949,16708)  (16066,16735)  (16066,16850)  (16066,16965)  (15604,16822)  (15604,16707)  (15719,16707)  (15552,17221)  (15729,17282)  (15491,17106)  (15491,16991)  (16181,16787)  (16181,16902)  (16181,17017)  (15489,16876)  (15640,16592)  (15614,17336)  (15499,17336)  (15437,17221)  (15384,17389)  (15376,17106)  (16296,16839)  (16296,16954)  (16296,17069)  (15575,17451)  (15322,17274)  (16411,17056)  | overflowToLeft=false
Space Zone 148  (16971,16612)  (16856,16726)  (16856,16611)  (17085,16727)  (16971,16497)  (17086,16497)  (17086,16612)  (16854,16496)  (16970,16841)  (16855,16841)  (16741,16726)  (16741,16611)  (17200,16727)  (17170,16842)  (16740,16842)  (16969,16382)  (17084,16382)  (17199,16382)  (17201,16497)  (17201,16612)  (16816,16381)  (17314,16281)  (17055,16956)  (16940,16956)  (16825,16957)  (16710,16957)  (16625,16842)  (16931,16267)  (17046,16267)  (17161,16267)  (17316,16396)  (17316,16511)  (16802,16266)  (16595,16987)  (16685,16213)  (16569,16160)  (16993,17071)  (16878,17072)  (16763,17072)  (16917,16152)  (17431,16334)  (17431,16449)  (17431,16564)  (16800,16151)  (16648,17102)  (16684,16098)  | overflowToLeft=false
Midwest Landing Zone  (12665,933)  (12550,1047)  (12550,932)  (12779,1048)  (12665,818)  (12780,818)  (12780,933)  (12548,817)  (12664,1162)  (12549,1162)  (12435,1047)  (12435,932)  (12894,1048)  (12894,1163)  (12779,1163)  (12434,1163)  (12663,703)  (12778,703)  (12893,703)  (12895,818)  (12895,933)  (12433,817)  (13008,608)  (12664,1277)  (12549,1277)  (12320,1048)  (12320,933)  (13009,1048)  (12992,1278)  (12877,1278)  (12319,1263)  (12705,588)  (12820,588)  (13010,723)  (13010,838)  (12205,1148)  (12205,1033)  (12205,918)  (13125,656)  (13125,771)  | overflowToLeft=false
Space Zone 152  (16089,17970)  (15974,18084)  (15974,17969)  (16203,18085)  (16089,17855)  (16204,17855)  (16204,17970)  (15972,17854)  (16088,18199)  (15973,18199)  (15859,18084)  (15859,17969)  (16318,18085)  (16318,18200)  (16203,18200)  (16319,17885)  (15857,17854)  (15857,17739)  (15972,17739)  (16088,18314)  (15744,18160)  (15744,18045)  (16433,18000)  (16433,18115)  (16433,18230)  (16225,18315)  (15742,17930)  (15742,17815)  (15742,17700)  (15658,17585)  (15629,18129)  (16548,17990)  (16548,18105)  (16548,18220)  (15627,18014)  (15627,17899)  (15627,17784)  (15543,17669)  (16663,18042)  (16663,18157)  (15512,18098)  (15512,17983)  (15512,17868)  (15428,17753)  (15397,18067)  (15397,17952)  | overflowToLeft=false
Space Zone 153  (16357,18863)  (16242,18977)  (16242,18862)  (16471,18978)  (16357,18748)  (16472,18748)  (16472,18863)  (16240,18747)  (16356,19092)  (16241,19092)  (16127,18977)  (16127,18862)  (16586,18978)  (16586,19093)  (16471,19093)  (16126,19093)  (16355,18633)  (16470,18633)  (16585,18633)  (16587,18748)  (16587,18863)  (16125,18747)  (16125,18632)  (16240,18632)  (16700,18520)  (16356,19207)  (16241,19207)  (16012,18978)  (16012,18863)  (16701,18978)  (16701,19093)  (16514,19208)  (16126,19208)  (16011,19208)  (16011,19093)  (16355,18518)  (16470,18518)  (16585,18518)  (16702,18635)  (16702,18750)  (16010,18748)  (16010,18633)  (16048,18517)  (16163,18517)  (16700,18405)  (15897,18978)  (16816,18865)  (16816,18980)  (16816,19095)  (16085,19323)  (15970,19323)  (15896,19208)  (15896,19093)  | overflowToLeft=false
Space Zone 154  (17365,17632)  (17250,17746)  (17250,17631)  (17479,17747)  (17365,17517)  (17480,17517)  (17480,17632)  (17248,17516)  (17364,17861)  (17249,17861)  (17135,17746)  (17135,17631)  (17594,17747)  (17560,17862)  (17134,17862)  (17363,17402)  (17478,17402)  (17595,17445)  (17595,17560)  (17133,17516)  (17133,17401)  (17248,17401)  (17445,17976)  (17330,17976)  (17709,17675)  (17215,17977)  (17100,17977)  (17019,17862)  (17710,17497)  (17018,17400)  (17133,17286)  (17017,17285)  (16985,18011)  (17824,17718)  (16902,17347)  (16931,18126)  (16787,17295)  | overflowToLeft=false
Space Zone 155  (18513,17436)  (18398,17550)  (18627,17551)  (18490,17321)  (18605,17321)  (18628,17436)  (18720,17301)  (18512,17665)  (18397,17665)  (18742,17551)  (18648,17666)  (18542,17206)  (18743,17416)  (18657,17186)  (18282,17713)  (18167,17781)  (18542,17073)  (18657,17071)  (18426,17019)  (18083,17666)  (18052,17825)  (18309,16966)  (18541,16958)  (18193,16913)  (18424,16904)  (17968,17679)  (18539,16843)  | overflowToLeft=false
Space Zone 150  (18811,16165)  (18696,16279)  (18696,16164)  (18925,16280)  (18811,16050)  (18926,16050)  (18926,16165)  (18694,16049)  (18810,16394)  (18695,16394)  (18581,16206)  (19040,16280)  (19040,16395)  (18925,16395)  (18809,15935)  (18924,15935)  (19041,15942)  (19041,16057)  (18579,16091)  (18579,15976)  (18694,15934)  (18506,15861)  (18810,16509)  (18695,16509)  (19155,16172)  (19155,16287)  (19155,16402)  (19040,16510)  (18925,16510)  (18809,15820)  (18924,15820)  (18621,15819)  (18458,15746)  (19270,16372)  (18736,15705)  (18851,15705)  (18573,15704)  (18427,15631)  (18688,15590)  (18542,15589)  (18396,15516)  (18511,15474)  (18626,15474)  (18366,15401)  (18481,15359)  (18335,15286)  | overflowToLeft=false
Persia  (19103,1677)  (18988,1642)  (19217,1792)  (19102,1792)  (19218,1653)  (18952,1527)  (19067,1527)  (19332,1768)  (19332,1883)  (18925,1412)  (19040,1412)  | overflowToLeft=false
Space Zone 151  (15441,18590)  (15326,18704)  (15326,18589)  (15555,18705)  (15441,18475)  (15556,18475)  (15556,18590)  (15324,18474)  (15440,18819)  (15325,18819)  (15211,18704)  (15211,18589)  (15670,18705)  (15670,18820)  (15555,18820)  (15210,18820)  (15439,18360)  (15554,18360)  (15669,18360)  (15671,18475)  (15671,18590)  (15209,18474)  (15209,18359)  (15324,18359)  (15784,18326)  (15440,18934)  (15325,18934)  (15096,18705)  (15785,18705)  (15743,18935)  (15628,18935)  (15439,18245)  (15786,18441)  (15786,18556)  (15220,18244)  (15513,19049)  (15713,19050)  (15598,19164)  | overflowToLeft=false
Space Zone 156  (19152,17233)  (19037,17347)  (19037,17232)  (19266,17348)  (19152,17118)  (19267,17118)  (19267,17233)  (19035,17117)  (19151,17462)  (19036,17462)  (18922,17347)  (18922,17232)  (19381,17348)  (19381,17463)  (19266,17463)  (18921,17463)  (19150,17003)  (19265,17003)  (19380,17003)  (19382,17118)  (19382,17233)  (18920,17117)  (18920,17002)  (19035,17002)  (19151,17577)  (19036,17577)  (19429,17578)  (19314,17578)  (19150,16888)  (19265,16888)  (19380,16888)  (18805,17042)  (18805,16927)  (18920,16887)  (19035,16887)  (18744,16812)  (19199,17692)  (19084,17692)  (19409,17693)  (19150,16773)  (19265,16773)  (19380,16773)  (18859,16772)  (18974,16772)  (19294,17807)  (19179,17807)  (19064,17807)  (19111,16658)  (19226,16658)  (19341,16658)  (19352,17922)  (19237,17922)  (19122,17922)  | overflowToLeft=false
Space Zone 157  (17474,18612)  (17359,18726)  (17359,18611)  (17588,18727)  (17474,18497)  (17589,18497)  (17589,18612)  (17357,18496)  (17473,18841)  (17358,18841)  (17244,18726)  (17244,18611)  (17703,18727)  (17703,18842)  (17588,18842)  (17243,18842)  (17704,18530)  (17242,18496)  (17242,18381)  (17357,18381)  (17455,18956)  (17129,18727)  (17129,18612)  (17818,18645)  (17818,18760)  (17340,18957)  (17225,18957)  (17128,18842)  (17127,18497)  (17127,18382)  (17127,18267)  (17242,18266)  (17357,18266)  (17110,18975)  (17014,18727)  (17014,18612)  (17933,18633)  (17933,18748)  (17012,18497)  (17012,18382)  (17012,18267)  (17414,18151)  (18048,18686)  (16897,18293)  (18163,18738)  | overflowToLeft=false
Southern India  (20386,2631)  (20455,2746)  (20287,2516)  (20402,2516)  (20517,2532)  | overflowToLeft=false
Space Zone 158  (17412,19403)  (17297,19517)  (17297,19402)  (17526,19518)  (17412,19288)  (17527,19288)  (17527,19403)  (17295,19287)  (17411,19632)  (17296,19632)  (17182,19517)  (17182,19402)  (17641,19518)  (17531,19633)  (17181,19633)  (17410,19173)  (17525,19173)  (17640,19173)  (17642,19288)  (17642,19403)  (17180,19287)  (17225,19172)  (17755,19060)  (17067,19518)  (17067,19403)  (17756,19518)  (17066,19695)  (17757,19175)  (17757,19290)  (17065,19288)  (17870,19000)  (16952,19580)  (16952,19465)  (17871,19405)  (17871,19520)  (17872,19115)  (17872,19230)  (16950,19350)  (17985,18969)  (16837,19685)  (16837,19570)  (17986,19345)  (17986,19460)  (17987,19084)  (17987,19199)  (16835,19455)  (16835,19340)  (18100,18938)  (16722,19671)  (18101,19314)  (18102,19053)  (18102,19168)  | overflowToLeft=false
Space Zone 159  (18652,18066)  (18537,18104)  (18537,17989)  (18766,18181)  (18652,17951)  (18767,17951)  (18767,18066)  (18459,17874)  (18422,18052)  (18881,18181)  (18881,18296)  (18590,17836)  (18705,17836)  (18820,17836)  (18882,17951)  (18882,18066)  (18344,17937)  (18996,18331)  (18881,18411)  (19026,18446)  (18229,17965)  (18911,18526)  (18796,18526)  (19056,18561)  (18941,18641)  (18826,18641)  (18711,18710)  (18916,18756)  (18801,18825)  (18686,18825)  (18417,18853)  (18302,18884)  (18571,18892)  (18754,18940)  (18456,18968)  (18341,18999)  (18639,19007)  (18524,19083)  (18409,19114)  (18420,19229)  | overflowToLeft=false
A Baoa Qu 4  (4443,16218)  (4328,16332)  (4328,16217)  (4557,16333)  (4443,16103)  (4558,16103)  (4558,16218)  (4442,16447)  (4327,16447)  (4213,16332)  (4672,16333)  (4672,16448)  (4557,16448)  (4212,16448)  (4474,15988)  (4589,15988)  (4673,16103)  (4673,16218)  (4704,15957)  | overflowToLeft=false
Guangxi  (21584,2183)  (21469,2177)  (21698,2298)  (21583,2298)  (21584,2068)  (21699,2068)  (21699,2183)  (21462,2062)  | overflowToLeft=false
A Baoa Qu 1  (5085,16225)  (4970,16339)  (4970,16224)  (5199,16340)  (5085,16110)  (5200,16110)  (5200,16225)  (4968,16109)  (4855,16452)  (4855,16337)  (5314,16340)  (5083,15995)  (5315,16221)  (4853,16222)  (4853,16107)  (4968,15994)  (4851,15992)  | overflowToLeft=false
A Baoa Qu 3  (4432,16796)  (4317,16909)  (4317,16794)  (4546,16911)  (4432,16681)  (4547,16681)  (4547,16796)  (4314,16679)  (4202,16794)  (4661,16911)  (4661,17026)  (4546,17026)  (4662,16574)  (4662,16689)  (4199,16679)  (4712,17141)  (4597,17141)  | overflowToLeft=false
A Baoa Qu 2  (5076,16804)  (4961,16918)  (4961,16803)  (5190,16919)  (5076,16689)  (5191,16689)  (5191,16804)  (4959,16688)  (5075,17033)  (4960,17033)  (4846,16918)  (4846,16803)  (4845,17034)  (5074,16574)  (5189,16574)  (5304,16574)  (5306,16689)  (5306,16804)  (4844,16688)  | overflowToLeft=false
Space Zone 37  (5338,6987)  (5223,7101)  (5223,6986)  (5452,7102)  (5338,6872)  (5453,6872)  (5453,6987)  (5221,6871)  (5337,7216)  (5222,7216)  (5108,7101)  (5107,7217)  (5336,6757)  (5451,6757)  (5566,6757)  (5568,6872)  (5568,6987)  (5106,6958)  (5201,6756)  (5681,6644)  (5288,7331)  (5173,7332)  (5058,7332)  (5316,6642)  (5431,6642)  (5546,6642)  (5683,6759)  (4943,7311)  (5661,6529)  (5796,6538)  (5153,7447)  (5430,6527)  (5545,6527)  (5798,6653)  | overflowToLeft=false
Space Zone 38  (6919,6044)  (6804,6158)  (6804,6043)  (7033,6159)  (6919,5929)  (7034,5929)  (7034,6044)  (6802,5928)  (6918,6273)  (6803,6273)  (6689,6158)  (6689,6043)  (7148,6159)  (7148,6274)  (7033,6274)  (6688,6274)  (6917,5814)  (7032,5814)  (7147,5814)  (7149,5929)  (7149,6044)  (6687,5928)  (6687,5813)  (6802,5813)  (7262,5701)  (6918,6388)  (6803,6388)  (6574,6159)  (6574,6044)  (7263,6159)  (7263,6274)  (7263,6389)  (7148,6389)  (7033,6389)  (6688,6389)  (6573,6389)  (6573,6274)  (6917,5699)  (7032,5699)  (7147,5699)  (7264,5816)  (7264,5931)  (6572,5929)  (6572,5814)  (6572,5699)  (6687,5698)  (6802,5698)  (7377,5614)  (6459,6159)  (6459,6044)  (7378,6046)  (7378,6161)  (7378,6276)  (7378,6391)  | overflowToLeft=false
Island Ease 2  (4506,1367)  (4391,1481)  (4391,1366)  (4620,1482)  (4506,1252)  (4621,1252)  (4621,1367)  (4389,1251)  (4427,1596)  (4312,1596)  (4276,1460)  (4735,1482)  (4590,1137)  (4705,1137)  (4736,1252)  (4736,1367)  (4274,1345)  (4274,1230)  | overflowToLeft=false
Space Zone 35  (3202,7457)  (3087,7571)  (3087,7456)  (3316,7572)  (3202,7342)  (3317,7342)  (3317,7457)  (3085,7341)  (3201,7686)  (3086,7686)  (2972,7571)  (2972,7456)  (3431,7572)  (3431,7687)  (3316,7687)  (2971,7687)  (3200,7227)  (3315,7227)  (3430,7227)  (3432,7342)  (3432,7457)  (2970,7341)  (2970,7226)  (3085,7226)  (3545,7124)  (3201,7801)  (3086,7801)  (2857,7572)  (2857,7457)  (3546,7572)  (3546,7687)  (3546,7802)  (3431,7802)  (3316,7802)  (2971,7802)  (2856,7774)  (3200,7112)  (3315,7112)  (3430,7112)  (3547,7239)  (3547,7354)  (2855,7342)  (2855,7227)  (2855,7112)  (2970,7111)  (3085,7111)  (2742,7659)  (2742,7544)  (3661,7469)  (3661,7584)  (3661,7699)  (3661,7814)  | overflowToLeft=false
